"Log-ratio"	"p-value"	"minFDR"	"MSU Locus"	"Gene"	"Measure"	"Description"
2.075622081756592	5.713910835115702E-9	4.307219980600167E-7	"LOC_Os06g43640"	"LOC_Os06g43640"	"LOC_Os06g43640"	"Ser/Thr protein phosphatase family protein, putative, expressed"
2.0743277072906494	7.271152109334015E-5	5.119242855810638E-4	"LOC_Os08g02370"	"LOC_Os08g02370"	"LOC_Os08g02370"	"galactosyltransferase family protein, putative, expressed"
2.072896957397461	1.8130726024644765E-9	2.1740450515846166E-7	"LOC_Os03g06390"	"LOC_Os03g06390"	"LOC_Os03g06390"	"expressed protein"
2.072206497192383	3.684248889523574E-8	1.539523823107797E-6	"LOC_Os06g36390"	"LOC_Os06g36390"	"LOC_Os06g36390"	"expressed protein"
2.070977210998535	1.6450675416967156E-7	4.253428180604117E-6	"LOC_Os03g20870"	"LOC_Os03g20870"	"LOC_Os03g20870"	"zinc finger, C3HC4 type domain containing protein, expressed"
2.0694050788879395	2.4418033436069362E-5	2.06166119535161E-4	"LOC_Os11g45740"	"LOC_Os11g45740"	"LOC_Os11g45740"	"MYB family transcription factor, putative, expressed"
2.068905830383301	6.690763647661476E-10	1.1635820995883312E-7	"LOC_Os03g10620"	"LOC_Os03g10620"	"LOC_Os03g10620"	"hydrolase, alpha/beta fold family domain containing protein, expressed"
2.066567897796631	3.0006814031370935E-6	3.781255531217134E-5	"LOC_Os06g43270"	"LOC_Os06g43270"	"LOC_Os06g43270"	"protein kinase domain containing protein, expressed"
2.064587116241455	3.218376255486479E-8	1.4168969077725767E-6	"LOC_Os06g24070"	"LOC_Os06g24070"	"LOC_Os06g24070"	"myb-like DNA-binding domain containing protein, expressed"
2.0644457787275314	1.5794333853180312E-5	1.4397269377278504E-4	"LOC_Os03g59280"	"LOC_Os03g59280"	"LOC_Os03g59280"	"plastocyanin-like domain containing protein, putative, expressed"
2.0629220008850098	2.713927949104726E-7	6.108815692957963E-6	"LOC_Os12g03070"	"LOC_Os12g03070"	"LOC_Os12g03070"	"FHA domain containing protein, putative, expressed"
2.0581369400024414	7.437648325662751E-9	5.105518625061255E-7	"LOC_Os07g41280"	"LOC_Os07g41280"	"LOC_Os07g41280"	"6-phosphogluconolactonase, putative, expressed"
2.0556788444519043	3.154225687148125E-5	2.549811543146468E-4	"LOC_Os11g07911"	"LOC_Os11g07911"	"LOC_Os11g07911"	"expressed protein"
2.0523476600646973	7.492567191492567E-8	2.4746136810861818E-6	"LOC_Os11g01439"	"LOC_Os11g01439"	"LOC_Os11g01439"	"chloroplast unusual positioning protein, putative, expressed"
2.051254987716675	8.040706533987279E-6	8.293778209467503E-5	"LOC_Os04g16450"	"LOC_Os04g16450"	"LOC_Os04g16450"	"aquaporin protein, putative, expressed"
2.0511698722839355	3.1766043885448133E-6	3.956548087152756E-5	"LOC_Os04g05010"	"LOC_Os04g05010"	"LOC_Os04g05010"	"CBS domain containing membrane protein, putative, expressed"
2.047854423522949	1.4512760010684818E-6	2.1500841200700677E-5	"LOC_Os02g32660"	"LOC_Os02g32660"	"LOC_Os02g32660"	"1,4-alpha-glucan-branching enzyme, chloroplast precursor, putative, expressed"
2.0448129177093506	1.1163161668778988E-6	1.7675497992514734E-5	"LOC_Os07g09310"	"LOC_Os07g09310"	"LOC_Os07g09310"	"thioredoxin, putative, expressed"
2.0436609387397766	0.001131309059988709	0.0054325647711098496	"LOC_Os11g03820"	"LOC_Os11g03820"	"LOC_Os11g03820"	"D-mannose binding lectin family protein, expressed"
2.0393040776252747	6.038072122726101E-5	4.379849062092356E-4	"LOC_Os06g47820"	"LOC_Os06g47820"	"LOC_Os06g47820"	"protein kinase domain containing protein, expressed"
2.0388526916503906	5.355339384274423E-12	8.632807087450368E-9	"LOC_Os03g61920"	"LOC_Os03g61920"	"LOC_Os03g61920"	"electron transfer flavoprotein subunit alpha, mitochondrial precursor, putative, expressed"
2.0386605262756348	3.1652904802286063E-9	3.0369844801770286E-7	"LOC_Os08g42040"	"LOC_Os08g42040"	"LOC_Os08g42040"	"LTPL80 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
2.037235975265503	1.1104593998809278E-4	7.315557115342572E-4	"LOC_Os04g39814"	"LOC_Os04g39814"	"LOC_Os04g39814"	"Os4bglu9 - beta-glucosidase homologue, similar to Os4Bglu12 exoglucanase/beta-glucosidase, expressed"
2.033750534057617	1.4704393020756229E-6	2.1715136624560435E-5	"LOC_Os03g08999"	"LOC_Os03g08999"	"LOC_Os03g08999"	"dehydrogenase, putative, expressed"
2.033652663230896	5.515914060345952E-4	0.002904673829591903	"LOC_Os01g51030"	"LOC_Os01g51030"	"LOC_Os01g51030"	"expressed protein"
2.033212423324585	1.2866528713707638E-7	3.5712712016484406E-6	"LOC_Os09g30160"	"LOC_Os09g30160"	"LOC_Os09g30160"	"zinc finger, C3HC4 type domain containing protein, expressed"
2.0297460556030273	7.698361125855698E-6	8.006564089890892E-5	"LOC_Os08g37130"	"LOC_Os08g37130"	"LOC_Os08g37130"	"oxidoreductase, short chain dehydrogenase/reductase family domain containing protein, expressed"
2.0287201404571533	8.822553364955829E-9	5.724007068607256E-7	"LOC_Os01g01350"	"LOC_Os01g01350"	"LOC_Os01g01350"	"SNF7 domain containing protein, putative, expressed"
2.0273945331573486	1.1219674875736311E-5	1.0928227176150446E-4	"LOC_Os03g12860"	"LOC_Os03g12860"	"LOC_Os03g12860"	"homeobox associated leucine zipper, putative, expressed"
2.0252022743225098	6.31628754322019E-8	2.217005753182353E-6	"ChrSy.fgenesh.gene.25"	"ChrSy.fgenesh.gene.25"	"ChrSy.fgenesh.gene.25"	"expressed protein"
2.024466037750244	6.402350392459618E-7	1.1606198514220048E-5	"LOC_Os01g51420"	"LOC_Os01g51420"	"LOC_Os01g51420"	"calcineurin B, putative, expressed"
2.023212432861328	5.035040795090295E-12	8.441145192152977E-9	"LOC_Os03g48380"	"LOC_Os03g48380"	"LOC_Os03g48380"	"expressed protein"
2.0214900970458984	1.8637597929002384E-10	4.9439177493692906E-8	"LOC_Os09g11480"	"LOC_Os09g11480"	"LOC_Os09g11480"	"AP2 domain containing protein, expressed"
2.0173144340515137	7.382183697696881E-10	1.2628656454607008E-7	"LOC_Os05g48340"	"LOC_Os05g48340"	"LOC_Os05g48340"	"proteasome-related, putative, expressed"
2.0099644660949707	8.900326487507756E-10	1.3919047900911382E-7	"LOC_Os09g20930"	"LOC_Os09g20930"	"LOC_Os09g20930"	"expressed protein"
2.001663565635681	0.005031769861435345	0.019976464756320752	"LOC_Os05g15530"	"LOC_Os05g15530"	"LOC_Os05g15530"	"aminotransferase domain containing protein, putative, expressed"
2.0015429258346558	3.759705512822587E-6	4.518978418509328E-5	"LOC_Os06g30950"	"LOC_Os06g30950"	"LOC_Os06g30950"	"transporter-related, putative, expressed"
1.9989774227142334	2.5460902288778024E-7	5.831242277198167E-6	"LOC_Os06g40210"	"LOC_Os06g40210"	"LOC_Os06g40210"	"expressed protein"
1.998466968536377	7.533667865388694E-8	2.484272915611101E-6	"LOC_Os09g39430"	"LOC_Os09g39430"	"LOC_Os09g39430"	"GDSL-like lipase/acylhydrolase, putative, expressed"
1.9983916282653809	3.3544250328644074E-5	2.6876440829174737E-4	"LOC_Os02g32970"	"LOC_Os02g32970"	"LOC_Os02g32970"	"hydrolase, alpha/beta fold family protein, putative, expressed"
1.9958754777908325	1.5885164816167473E-7	4.142993327786006E-6	"LOC_Os02g43820"	"LOC_Os02g43820"	"LOC_Os02g43820"	"AP2 domain containing protein, expressed"
1.9958586692810059	3.949665978751363E-8	1.618411827659918E-6	"LOC_Os06g24730"	"LOC_Os06g24730"	"LOC_Os06g24730"	"hydrolase, alpha/beta fold family domain containing protein, expressed"
1.994030237197876	0.0010716555334224324	0.005176354352518265	"LOC_Os05g02450"	"LOC_Os05g02450"	"LOC_Os05g02450"	"expressed protein"
1.9938907623291016	5.637963005522601E-6	6.211837683687257E-5	"LOC_Os02g04750"	"LOC_Os02g04750"	"LOC_Os02g04750"	"cycloartenol synthase, putative, expressed"
1.993666648864746	1.7686969613465713E-12	4.3605662967033825E-9	"LOC_Os01g07200"	"LOC_Os01g07200"	"LOC_Os01g07200"	"staphylococcal nuclease homologue, putative, expressed"
1.9932198524475098	1.088115122856571E-8	6.657668976569457E-7	"LOC_Os04g43390"	"LOC_Os04g43390"	"LOC_Os04g43390"	"Os4bglu16 - monolignol beta-glucoside homologue, expressed"
1.9929475784301758	3.652664397149794E-9	3.2955134484598246E-7	"LOC_Os05g47670"	"LOC_Os05g47670"	"LOC_Os05g47670"	"zinc finger, C3HC4 type domain containing protein, expressed"
1.9920994117856026	6.186435330757699E-5	4.473531359260122E-4	"LOC_Os01g29780"	"LOC_Os01g29780"	"LOC_Os01g29780"	"expressed protein"
1.9909412413835526	7.133062604202285E-5	5.030471476818545E-4	"LOC_Os11g22449"	"LOC_Os11g22449"	"LOC_Os11g22449"	"expressed protein"
1.9879350662231445	2.2381218747517295E-9	2.4685306319630127E-7	"LOC_Os01g02020"	"LOC_Os01g02020"	"LOC_Os01g02020"	"acetyl-CoA acetyltransferase, cytosolic, putative, expressed"
1.9844868183135986	5.333359463102636E-8	1.9898463196233447E-6	"LOC_Os08g17784"	"LOC_Os08g17784"	"LOC_Os08g17784"	"purple acid phosphatase, putative, expressed"
1.9842906892299652	3.1988406784214765E-5	2.577274327450998E-4	"LOC_Os01g34560"	"LOC_Os01g34560"	"LOC_Os01g34560"	"3-ketoacyl-CoA synthase, putative, expressed"
1.9822911024093628	1.392458830205178E-6	2.08705377382194E-5	"LOC_Os01g55100"	"LOC_Os01g55100"	"LOC_Os01g55100"	"slTCP3, putative, expressed"
1.9822816848754883	2.2369213951541658E-10	5.682051485678873E-8	"LOC_Os06g49110"	"LOC_Os06g49110"	"LOC_Os06g49110"	"delta-aminolevulinic acid dehydratase, chloroplast precursor, putative, expressed"
1.979654312133789	1.819258505518328E-9	2.1740450515846166E-7	"LOC_Os03g16780"	"LOC_Os03g16780"	"LOC_Os03g16780"	"ankyrin repeat family protein, putative, expressed"
1.9794589281082153	7.138681541499813E-4	0.003628382497784867	"LOC_Os10g10420"	"LOC_Os10g10420"	"LOC_Os10g10420"	"OsFBX378 - F-box domain containing protein, expressed"
1.9780750274658203	2.2500756166645953E-5	1.9277426256264618E-4	"LOC_Os09g38772"	"LOC_Os09g38772"	"LOC_Os09g38772"	"MOSC domain-containing protein, mitochondrial precursor, putative, expressed"
1.977219581604004	0.0010172879601454108	0.004938217857958589	"LOC_Os03g30950"	"LOC_Os03g30950"	"LOC_Os03g30950"	"acyl-desaturase, chloroplast precursor, putative, expressed"
1.9765207767486572	1.8567225086783807E-6	2.5982956188223133E-5	"LOC_Os01g54590"	"LOC_Os01g54590"	"LOC_Os01g54590"	"ras-related protein, putative, expressed"
1.9752588272094727	1.7388229726820634E-9	2.1497801897065086E-7	"LOC_Os03g59110"	"LOC_Os03g59110"	"LOC_Os03g59110"	"pheophorbide a oxygenase, chloroplast precursor, putative, expressed"
1.9752271175384521	1.588354389004002E-7	4.142993327786006E-6	"LOC_Os06g43990"	"LOC_Os06g43990"	"LOC_Os06g43990"	"expressed protein"
1.972848653793335	4.779856035160773E-8	1.8552887473550182E-6	"LOC_Os02g08270"	"LOC_Os02g08270"	"LOC_Os02g08270"	"class I glutamine amidotransferase, putative, expressed"
1.9714672565460205	1.7376252500972723E-4	0.0010728837578384927	"LOC_Os11g34390"	"LOC_Os11g34390"	"LOC_Os11g34390"	"glycosyltransferase, putative, expressed"
1.970381498336792	8.337549783594799E-9	5.54672042111151E-7	"LOC_Os01g26120"	"LOC_Os01g26120"	"LOC_Os01g26120"	"membrane associated DUF588 domain containing protein, putative, expressed"
1.9670459032058716	1.708687062446693E-4	0.0010568844769962484	"LOC_Os11g33970"	"LOC_Os11g33970"	"LOC_Os11g33970"	"plant protein of unknown function domain containing protein, expressed"
1.9665417671203613	1.7611111662727167E-11	1.476233824016442E-8	"LOC_Os01g69100"	"LOC_Os01g69100"	"LOC_Os01g69100"	"expressed protein"
1.9630579948425293	3.15264834243653E-8	1.4034581598228632E-6	"LOC_Os06g48500"	"LOC_Os06g48500"	"LOC_Os06g48500"	"expressed protein"
1.9626038074493408	5.148012911640372E-7	9.901951223160683E-6	"LOC_Os05g03460"	"LOC_Os05g03460"	"LOC_Os05g03460"	"protein kinase, putative, expressed"
1.9596503973007202	6.808057337669986E-8	2.321719276944056E-6	"LOC_Os01g09460"	"LOC_Os01g09460"	"LOC_Os01g09460"	"hexokinase, putative, expressed"
1.9595947265625	9.140496163046157E-8	2.80656758377722E-6	"LOC_Os03g05320"	"LOC_Os03g05320"	"LOC_Os03g05320"	"expressed protein"
1.9591225385665894	2.3207373292562816E-4	0.0013767408767698412	"LOC_Os02g56140"	"LOC_Os02g56140"	"LOC_Os02g56140"	"helix-loop-helix DNA-binding domain containing protein, expressed"
1.958158016204834	1.6237301671832986E-7	4.2138562704016355E-6	"LOC_Os06g47220"	"LOC_Os06g47220"	"LOC_Os06g47220"	"expressed protein"
1.957993984222412	1.718959753347261E-8	9.272206072366848E-7	"LOC_Os01g03914"	"LOC_Os01g03914"	"LOC_Os01g03914"	"cation efflux family protein, putative, expressed"
1.9563331604003906	1.2808168888597016E-8	7.486973144475287E-7	"LOC_Os02g07160"	"LOC_Os02g07160"	"LOC_Os02g07160"	"glyoxalase family protein, putative, expressed"
1.9556667804718018	7.689567390478827E-7	1.340062987400202E-5	"LOC_Os11g05410"	"LOC_Os11g05410"	"LOC_Os11g05410"	"Ser/Thr protein phosphatase family protein, putative, expressed"
1.9540917873382568	7.542066598718102E-4	0.0038029727536750854	"LOC_Os10g21784"	"LOC_Os10g21784"	"LOC_Os10g21784"	"expressed protein"
1.952651023864746	5.8139111451389225E-8	2.106072981115493E-6	"LOC_Os05g27780"	"LOC_Os05g27780"	"LOC_Os05g27780"	"expressed protein"
1.9519260376691818	0.003107352899258175	0.013108744309381845	"LOC_Os06g20740"	"LOC_Os06g20740"	"LOC_Os06g20740"	"hypothetical protein"
1.951509714126587	4.3858941127734234E-4	0.002388844627089795	"LOC_Os03g18850"	"LOC_Os03g18850"	"LOC_Os03g18850"	"pathogenesis-related Bet v I family protein, putative, expressed"
1.948050856590271	2.1185165981534023E-5	1.8333939223994506E-4	"LOC_Os03g25790"	"LOC_Os03g25790"	"LOC_Os03g25790"	"glycosyl hydrolases family 17 protein, expressed"
1.9471180438995361	3.1762761074616655E-7	6.8549991872262265E-6	"LOC_Os05g32970"	"LOC_Os05g32970"	"LOC_Os05g32970"	"expressed protein"
1.9459998607635498	2.1035595920114424E-7	5.069832640620103E-6	"LOC_Os03g18540"	"LOC_Os03g18540"	"LOC_Os03g18540"	"expressed protein"
1.9443652629852295	6.678066987738E-6	7.131961897622263E-5	"LOC_Os03g22200"	"LOC_Os03g22200"	"LOC_Os03g22200"	"nodulin MtN3 family protein, putative, expressed"
1.9426875114440918	3.2574135596497176E-8	1.4269797179584314E-6	"LOC_Os03g02685"	"LOC_Os03g02685"	"LOC_Os03g02685"	"lysM domain containing protein, putative, expressed"
1.9408440589904785	3.0716033616150946E-8	1.3810047372703248E-6	"LOC_Os04g02900"	"LOC_Os04g02900"	"LOC_Os04g02900"	"dehydrogenase E1 component domain containing protein, expressed"
1.9387483596801758	2.2163950385111164E-9	2.4640198635033927E-7	"LOC_Os08g35190"	"LOC_Os08g35190"	"LOC_Os08g35190"	"auxin-repressed protein, putative, expressed"
1.9380923509597778	3.045535469593523E-5	2.481907108722608E-4	"LOC_Os02g27000"	"LOC_Os02g27000"	"LOC_Os02g27000"	"ATP-binding region, ATPase-like domain containing protein, expressed"
1.9370098114013672	1.587207109757245E-5	1.4461527040031665E-4	"LOC_Os06g43020"	"LOC_Os06g43020"	"LOC_Os06g43020"	"expressed protein"
1.9365575313568115	2.5854902676317336E-7	5.892499624631931E-6	"LOC_Os01g14670"	"LOC_Os01g14670"	"LOC_Os01g14670"	"Cupin domain containing protein, expressed"
1.9365270137786865	3.0109761567644135E-8	1.3657579294622306E-6	"LOC_Os02g09480"	"LOC_Os02g09480"	"LOC_Os02g09480"	"myb-like DNA-binding domain containing protein, putative, expressed"
1.9333925247192383	2.7503202757360106E-9	2.7709476778040304E-7	"LOC_Os02g32450"	"LOC_Os02g32450"	"LOC_Os02g32450"	"expressed protein"
1.933072566986084	4.178620353682246E-11	1.9901629120855716E-8	"LOC_Os09g04790"	"LOC_Os09g04790"	"LOC_Os09g04790"	"PAP fibrillin family domain containing protein, expressed"
1.932433009147644	4.355594334381416E-7	8.729972666345271E-6	"LOC_Os08g37104"	"LOC_Os08g37104"	"LOC_Os08g37104"	"expressed protein"
1.9299224615097046	1.412992758722449E-9	1.8709268773477193E-7	"LOC_Os05g05930"	"LOC_Os05g05930"	"LOC_Os05g05930"	"peripheral-type benzodiazepine receptor, putative, expressed"
1.9294052124023438	1.6994484659028293E-6	2.4317952920081728E-5	"LOC_Os03g50310"	"LOC_Os03g50310"	"LOC_Os03g50310"	"CCT/B-box zinc finger protein, putative, expressed"
1.9276578426361084	2.4696447541749884E-5	2.0805578077785352E-4	"LOC_Os04g40630"	"LOC_Os04g40630"	"LOC_Os04g40630"	"BTBZ4 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with TAZ zinc finger and Calmodulin-binding domains, expressed"
1.9270880222320557	1.4741291556403452E-5	1.3590783363659953E-4	"LOC_Os01g03340"	"LOC_Os01g03340"	"LOC_Os01g03340"	"BBTI4 - Bowman-Birk type bran trypsin inhibitor precursor, expressed"
1.926618218421936	1.4361752075975056E-6	2.1337460227162938E-5	"LOC_Os03g41330"	"LOC_Os03g41330"	"LOC_Os03g41330"	"DUF260 domain containing protein, putative, expressed"
1.9265203475952148	2.4957035677124116E-5	2.0970314340409502E-4	"LOC_Os11g34870"	"LOC_Os11g34870"	"LOC_Os11g34870"	"expressed protein"
1.9249825477600098	1.058136731776495E-8	6.527050738499779E-7	"LOC_Os10g41780"	"LOC_Os10g41780"	"LOC_Os10g41780"	"chlorophyllide a oxygenase, chloroplast precursor, putative, expressed"
1.923776626586914	1.694716782992179E-8	9.188741243048927E-7	"LOC_Os05g07860"	"LOC_Os05g07860"	"LOC_Os05g07860"	"uvrB/uvrC motif family protein, expressed"
1.9207775592803955	0.007649629278366413	0.02871317054584391	"LOC_Os08g37010"	"LOC_Os08g37010"	"LOC_Os08g37010"	"gibberellin receptor GID1L2, putative, expressed"
1.9200704097747803	1.2221646638787198E-4	7.953161248059564E-4	"LOC_Os09g08072"	"LOC_Os09g08072"	"LOC_Os09g08072"	"glycosyl hydrolases, putative, expressed"
1.9161567687988281	2.3995063858041086E-7	5.5747290267085255E-6	"LOC_Os02g45690"	"LOC_Os02g45690"	"LOC_Os02g45690"	"uncharacterized mscS family protein, putative, expressed"
1.9161367416381836	3.14593583535463E-10	7.050933835902849E-8	"LOC_Os01g47690"	"LOC_Os01g47690"	"LOC_Os01g47690"	"metallo-beta-lactamase family protein, putative, expressed"
1.9150824546813965	2.2301459598414802E-7	5.280784037789611E-6	"LOC_Os09g38510"	"LOC_Os09g38510"	"LOC_Os09g38510"	"purine permease, putative, expressed"
1.9126421809196472	2.7302139860919457E-8	1.277106345815688E-6	"LOC_Os07g01810"	"LOC_Os07g01810"	"LOC_Os07g01810"	"potassium channel protein, putative, expressed"
1.9104199409484863	1.6797573962041298E-5	1.511745587066942E-4	"LOC_Os02g01590"	"LOC_Os02g01590"	"LOC_Os02g01590"	"glycosyl hydrolases, putative, expressed"
1.910043716430664	3.6865774354451363E-7	7.672218118446724E-6	"LOC_Os01g65660"	"LOC_Os01g65660"	"LOC_Os01g65660"	"amino acid transporter, putative, expressed"
1.9091296195983887	3.303877200525789E-10	7.281430326889353E-8	"LOC_Os03g24950"	"LOC_Os03g24950"	"LOC_Os03g24950"	"expressed protein"
1.908750295639038	4.5635541089749125E-7	9.013557012976274E-6	"LOC_Os03g12030"	"LOC_Os03g12030"	"LOC_Os03g12030"	"3-ketoacyl-CoA synthase, putative, expressed"
1.9086894989013672	7.019454005262274E-5	4.963714463785261E-4	"LOC_Os08g36040"	"LOC_Os08g36040"	"LOC_Os08g36040"	"plant viral response family protein, putative, expressed"
1.9078949093818665	2.1566670523816064E-4	0.0012933213549780782	"LOC_Os01g09880"	"LOC_Os01g09880"	"LOC_Os01g09880"	"harpin-induced protein 1 domain containing protein, expressed"
1.9071497917175293	3.608319372337649E-4	0.0020161562662767037	"LOC_Os01g66100"	"LOC_Os01g66100"	"LOC_Os01g66100"	"gibberellin 20 oxidase 2, putative, expressed"
1.9060311317443848	4.340445677445403E-5	3.33547413335335E-4	"LOC_Os01g06640"	"LOC_Os01g06640"	"LOC_Os01g06640"	"basic helix-loop-helix, putative, expressed"
1.9035577774047852	9.255867564081164E-10	1.4028987016905306E-7	"LOC_Os03g48970"	"LOC_Os03g48970"	"LOC_Os03g48970"	"nuclear transcription factor Y subunit, putative, expressed"
1.9028754234313965	3.6727974172971777E-4	0.0020483604172156925	"LOC_Os08g09310"	"LOC_Os08g09310"	"LOC_Os08g09310"	"expressed protein"
1.9004838466644287	3.430164954745693E-6	4.204886621330842E-5	"LOC_Os09g36350"	"LOC_Os09g36350"	"LOC_Os09g36350"	"endoglucanase, putative, expressed"
1.9002113342285156	5.925956397478312E-4	0.0030914698099466145	"LOC_Os08g30020"	"LOC_Os08g30020"	"LOC_Os08g30020"	"membrane protein, putative, expressed"
1.8996907472610474	3.974834285966289E-9	3.434251690699533E-7	"LOC_Os01g01360"	"LOC_Os01g01360"	"LOC_Os01g01360"	"peptide transporter PTR2, putative, expressed"
1.8967211246490479	5.178893029064619E-4	0.0027545401603319324	"LOC_Os06g06080"	"LOC_Os06g06080"	"LOC_Os06g06080"	"serine esterase family protein, putative, expressed"
1.8965184688568115	7.903333918038122E-5	5.486906264250684E-4	"LOC_Os02g48190"	"LOC_Os02g48190"	"LOC_Os02g48190"	"expressed protein"
1.8964247703552246	8.158102750178611E-10	1.3676896098619438E-7	"LOC_Os12g24170"	"LOC_Os12g24170"	"LOC_Os12g24170"	"beta-galactosidase precursor, putative, expressed"
1.8944497108459473	4.781860611248071E-5	3.6156835998309427E-4	"LOC_Os05g38264"	"LOC_Os05g38264"	"LOC_Os05g38264"	"expressed protein"
1.8934264183044434	7.513717868629332E-8	2.479645222913327E-6	"LOC_Os07g30170"	"LOC_Os07g30170"	"LOC_Os07g30170"	"nitrilase, putative, expressed"
1.8924665451049805	4.785816462339603E-7	9.336510849096069E-6	"LOC_Os01g46580"	"LOC_Os01g46580"	"LOC_Os01g46580"	"actin-related protein 2/3 complex subunit 2, putative, expressed"
1.891005039215088	9.170669382911513E-9	5.886081089993681E-7	"LOC_Os05g33010"	"LOC_Os05g33010"	"LOC_Os05g33010"	"heat shock protein DnaJ, putative, expressed"
1.886017084121704	7.920788879561781E-7	1.371802080661956E-5	"LOC_Os08g33350"	"LOC_Os08g33350"	"LOC_Os08g33350"	"expressed protein"
1.884730339050293	2.168072686274095E-5	1.8709929640027269E-4	"LOC_Os06g21140"	"LOC_Os06g21140"	"LOC_Os06g21140"	"glycine-rich cell wall structural protein precursor, putative, expressed"
1.8827142715454102	0.005636505290095672	0.022036697712532055	"LOC_Os07g37700"	"LOC_Os07g37700"	"LOC_Os07g37700"	"expressed protein"
1.8808538913726807	1.3746649860368951E-5	1.2855565007587082E-4	"LOC_Os11g29710"	"LOC_Os11g29710"	"LOC_Os11g29710"	"OsFBO4 - F-box and other domain containing protein, expressed"
1.880557656288147	4.8881506618973656E-8	1.8796339986597502E-6	"LOC_Os04g52110"	"LOC_Os04g52110"	"LOC_Os04g52110"	"late embryogenesis abundant protein, group 3, putative, expressed"
1.8799095451831818	5.913431636873317E-6	6.466051311365365E-5	"LOC_Os02g13600"	"LOC_Os02g13600"	"LOC_Os02g13600"	"expressed protein"
1.8794922828674316	1.006111936373262E-5	9.972822172808215E-5	"LOC_Os03g20120"	"LOC_Os03g20120"	"LOC_Os03g20120"	"glycosyl transferase 8 domain containing protein, putative, expressed"
1.8747687339782715	1.0346507545040548E-7	3.053822705829151E-6	"LOC_Os04g46880"	"LOC_Os04g46880"	"LOC_Os04g46880"	"transporter, major facilitator family, putative, expressed"
1.8743044137954712	7.357967230515951E-10	1.2628656454607008E-7	"LOC_Os01g10370"	"LOC_Os01g10370"	"LOC_Os01g10370"	"AP2 domain containing protein, expressed"
1.8726361989974976	1.2910541442194594E-4	8.331125680142569E-4	"LOC_Os05g38660"	"LOC_Os05g38660"	"LOC_Os05g38660"	"expressed protein"
1.8721485137939453	3.309450298055809E-11	1.9000778204399325E-8	"LOC_Os04g58020"	"LOC_Os04g58020"	"LOC_Os04g58020"	"MYB_Al protein, putative, expressed"
1.8703975677490234	1.7694038405721466E-9	2.1677909821370202E-7	"LOC_Os03g27280"	"LOC_Os03g27280"	"LOC_Os03g27280"	"CAMK_CAMK_like.19 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
1.8699911832809448	1.1947754452450361E-8	7.072800630100276E-7	"LOC_Os09g25330"	"LOC_Os09g25330"	"LOC_Os09g25330"	"BTBN19 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 domain, expressed"
1.8682260513305664	7.583770665679176E-7	1.3249312052519617E-5	"LOC_Os09g02270"	"LOC_Os09g02270"	"LOC_Os09g02270"	"cyclase family protein, putative, expressed"
1.868148848414421	1.5183150950336132E-6	2.2265788055650383E-5	"LOC_Os03g51240"	"LOC_Os03g51240"	"LOC_Os03g51240"	"glycosyl hydrolases family 17, putative, expressed"
1.8680229187011719	4.938036028854444E-9	3.882982477323592E-7	"LOC_Os02g34730"	"LOC_Os02g34730"	"LOC_Os02g34730"	"transposon protein, putative, Mariner sub-class, expressed"
1.8673865795135498	1.5107627386405109E-5	1.3879677312998926E-4	"LOC_Os10g22050"	"LOC_Os10g22050"	"LOC_Os10g22050"	"expressed protein"
1.8669891357421875	1.4301161211456207E-4	9.084423593430624E-4	"LOC_Os02g48630"	"LOC_Os02g48630"	"LOC_Os02g48630"	"expressed protein"
1.866237759590149	1.9943772420929524E-5	1.7432396031407679E-4	"LOC_Os12g13940"	"LOC_Os12g13940"	"LOC_Os12g13940"	"DNA-binding storekeeper protein-related, putative, expressed"
1.862441062927246	2.3948923751203264E-9	2.547581960051856E-7	"LOC_Os11g20179"	"LOC_Os11g20179"	"LOC_Os11g20179"	"expressed protein"
1.8598289489746094	1.3063009374939213E-11	1.3809584956222549E-8	"LOC_Os05g07090"	"LOC_Os05g07090"	"LOC_Os05g07090"	"acyl-coenzyme A dehydrogenase, mitochondrial precursor, putative, expressed"
1.8598103523254395	3.499003010688532E-6	4.2692929893443304E-5	"LOC_Os05g33840"	"LOC_Os05g33840"	"LOC_Os05g33840"	"transketolase, putative, expressed"
1.8568328619003296	4.016600301123865E-5	3.1203661134514076E-4	"LOC_Os01g55110"	"LOC_Os01g55110"	"LOC_Os01g55110"	"RING-H2 finger protein, putative, expressed"
1.853478193283081	1.1089609478280287E-6	1.76122664817614E-5	"LOC_Os09g14700"	"LOC_Os09g14700"	"LOC_Os09g14700"	"2-aminoethanethiol dioxygenase, putative, expressed"
1.8499491214752197	1.0567207868388652E-6	1.6971912618297E-5	"LOC_Os07g37620"	"LOC_Os07g37620"	"LOC_Os07g37620"	"fiber expressed protein, putative, expressed"
1.8486425876617432	1.1141466550969953E-8	6.767552841800764E-7	"LOC_Os02g42690"	"LOC_Os02g42690"	"LOC_Os02g42690"	"zinc finger, C3HC4 type domain containing protein, expressed"
1.8481520414352417	4.01850665095424E-11	1.9587915579267065E-8	"LOC_Os04g51796"	"LOC_Os04g51796"	"LOC_Os04g51796"	"DNA repair ATPase-related, putative, expressed"
