"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
2.0831356048583984	4.284694505184213E-7	3.634170354644268E-5	"BHLH150"	"AT3G05800"	"258742_at"	"Transcription factor bHLH150 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9L6]"
2.081623077392578	3.142769221716596E-4	0.0032713837157644474	""	"AT1G30260"	"245776_at"	""
2.0775985717773438	0.0018370590431798426	0.01032223578745913	"DREB2B"	"AT3G11020"	"256430_at"	"Dehydration-responsive element-binding protein 2B [Source:UniProtKB/Swiss-Prot;Acc:O82133]"
2.0712289810180664	0.0014341283056279114	0.008759885025641243	"HNL"	"AT5G10300"	"250483_at"	"Alpha-hydroxynitrile lyase [Source:UniProtKB/Swiss-Prot;Acc:Q9LFT6]"
2.070850372314453	8.672766949256436E-8	1.2727856074806797E-5	"KCS1"	"AT1G01120"	"261570_at"	"3-ketoacyl-CoA synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAM3]"
2.0707969665527344	3.2726561463031184E-8	6.6366491505076056E-6	""	"AT5G11650"	"250335_at"	""
2.0701427459716797	1.6313921038835881E-6	9.730337877361284E-5	""	"AT5G54300"	"248205_at"	""
2.0580549240112305	5.631351658188592E-8	9.214907949163001E-6	"ANAC034"	"AT2G02450"	"266175_at"	"NAC domain containing protein 35 [Source:TAIR;Acc:AT2G02450]"
2.057389259338379	0.0030986940218622433	0.014607474122079684	""	"AT4G04330"	"255331_at"	""
2.055068016052246	4.961406105163154E-4	0.004353819275683497	"COR413PM1"	"AT2G15970"	"265480_at"	"Cold-regulated 413 plasma membrane protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIM7]"
2.0505685806274414	8.973084732875208E-5	0.0015588987627433587	""	"AT4G01130"	"255607_at"	""
2.0491762161254883	3.49555821770756E-4	0.0035045131308944965	"ERF105"	"AT5G51190"	"248448_at"	"Ethylene-responsive transcription factor ERF105 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY90]"
2.0476293563842773	1.5208435816423217E-7	1.905924594140184E-5	"CIPK2"	"AT5G07070"	"250673_at"	"CBL-interacting serine/threonine-protein kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYQ8]"
2.047384262084961	4.069648412817801E-5	9.667907044166846E-4	""	"AT1G72940"	"262383_at"	""
2.047360420227051	0.004571431546172942	0.01915022037567696	""	"AT5G61820"	"247488_at"	""
2.040346145629883	6.033318875487013E-6	2.5297978224715943E-4	""	"AT4G17550"	"245427_at"	""
2.0362138748168945	8.625525819164164E-5	0.0015355914161859139	"EXLA3"	"AT3G45960"	"252557_at"	"Expansin-like A3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZT5]"
2.034841537475586	4.4477780379394757E-4	0.004066253470996552	""	"AT2G32030"	"265725_at"	""
2.0235347747802734	1.412256479340846E-4	0.0020065512629924244	""	"AT1G61260"	"264879_at"	""
2.0186643600463867	5.644437492295792E-5	0.0011794017493784413	""	"AT5G02170"	"251023_at"	""
2.01210880279541	0.0015303890886592174	0.009152383217351517	"BAM5"	"AT4G15210"	"245275_at"	"Beta-amylase 5 [Source:UniProtKB/Swiss-Prot;Acc:P25853]"
2.008922576904297	3.5718718909620566E-6	1.735898611583673E-4	"TIFY7"	"AT1G70700"	"260205_at"	"Protein TIFY 7 [Source:UniProtKB/Swiss-Prot;Acc:Q8W4J8]"
2.008228302001953	5.353182295728064E-8	9.115529577924116E-6	"HSFA4A"	"AT4G18880"	"254592_at"	"Heat stress transcription factor A-4a [Source:UniProtKB/Swiss-Prot;Acc:O49403]"
2.0079050064086914	0.0013636518417682458	0.008463823493134185	"PROT3"	"AT2G36590"	"263918_at"	"Proline transporter 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJP9]"
2.004535675048828	8.646650907540884E-6	3.325531755077836E-4	""	"AT4G35110"	"253173_at"	""
2.0029115676879883	1.1850642382406105E-5	4.189418060607496E-4	"PER62"	"AT5G39580"	"249459_at"	"Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4]"
2.00189208984375	7.772808445502155E-5	0.0014235471099656532	""	"AT3G20340"	"257670_at"	""
2.000692367553711	1.1032185275552232E-8	3.155063550535175E-6	""	"AT1G69890"	"260411_at"	""
2.000504493713379	1.1409600589866861E-8	3.1814245044770008E-6	""	"AT2G25690"	"265898_at"	""
1.9971542358398438	2.767088360614695E-6	1.480646500079798E-4	"ATEXO70B2"	"AT1G07000"	"256050_at"	"exocyst subunit exo70 family protein B2 [Source:TAIR;Acc:AT1G07000]"
1.9965934753417969	4.3075132810732646E-4	0.003983486114261674	"ACA1"	"AT1G27770"	"261650_at"	"Alpha carbonic anhydrase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O04846]"
1.9880428314208984	4.8758135483111414E-5	0.0010854767746724214	""	"AT1G72240"	"259850_at"	""
1.9844160079956055	6.197134879826029E-5	0.001240928974544697	"CBP60G"	"AT5G26920"	"246821_at"	"Calmodulin-binding protein 60 G [Source:UniProtKB/Swiss-Prot;Acc:F4K2R6]"
1.983046531677246	3.1225613646831576E-7	3.0010648618982918E-5	""	"AT5G56980"	"247933_at"	""
1.9797239303588867	4.664354223257306E-4	0.004193782735114902	""	"AT1G21680"	"262505_at"	""
1.969681739807129	0.003548494234987382	0.016026778882337223	"GWD1"	"AT1G10760"	"262784_at"	"Alpha-glucan water dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAC6]"
1.9677629470825195	4.868635545088981E-6	2.1917237993666664E-4	""	"AT5G19875"	"246125_at"	""
1.9639167785644531	6.23569448242613E-5	0.0012463794913597443	"GATL10"	"AT3G28340"	"256633_at"	"Probable galacturonosyltransferase-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHD2]"
1.9595136642456055	1.0558171890050773E-5	3.867342206097908E-4	"CYP94C1"	"AT2G27690"	"266246_at"	"Cytochrome P450 94C1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUX1]"
1.954751968383789	6.142804877526963E-4	0.00498236315381682	"WOX13"	"AT4G35550"	"253131_at"	"WUSCHEL-related homeobox 13 [Source:UniProtKB/Swiss-Prot;Acc:O81788]"
1.9529657363891602	5.191475208868331E-4	0.004497329611037897	"TPPJ"	"AT5G65140"	"247228_at"	"Probable trehalose-phosphate phosphatase J [Source:UniProtKB/Swiss-Prot;Acc:Q5HZ05]"
1.9492855072021484	0.013771150420550337	0.04282630035288113	"PHO1-H10"	"AT1G69480"	"256296_at"	"Phosphate transporter PHO1 homolog 10 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G0]"
1.948648452758789	5.2261462451152235E-5	0.0011335406225513281	""	"AT3G04010"	"258805_at"	""
1.9481782913208008	2.520560851003459E-4	0.0028922917131344733	""	"AT2G19810"	"266695_at"	""
1.947835922241211	4.331892117164596E-9	1.6378223297896717E-6	""	"AT5G37540"	"249626_at"	""
1.9478120803833008	2.6312460106797333E-4	0.0029631531278824547	""	"AT4G29190"	"253722_at"	""
1.9406862258911133	8.460744495510487E-4	0.00613968209047991	""	"AT4G34150"	"253284_at"	""
1.940460205078125	5.209956829797458E-4	0.004509837291513072	""	"AT1G21670"	"262503_at"	""
1.9369583129882812	6.896623663646717E-7	5.0606244758212934E-5	"TIFY11B"	"AT1G72450"	"260429_at"	"Protein TIFY 11B [Source:UniProtKB/Swiss-Prot;Acc:Q9C9E3]"
1.9361906051635742	8.431201581510885E-4	0.006122227007772243	""	"AT1G65500"	"264635_at"	""
1.9335908889770508	3.0874794725455174E-7	2.9944523736553417E-5	""	"AT3G09830"	"258650_at"	""
1.93341064453125	3.653083490842066E-6	1.767664499570802E-4	""	"AT2G38790"	"266396_at"	""
1.932663917541504	4.3370406005801624E-5	0.0010056794664983543	"GSTU5"	"AT2G29450"	"266299_at"	"Glutathione S-transferase U5 [Source:UniProtKB/Swiss-Prot;Acc:P46421]"
1.9292030334472656	0.003593377337647975	0.01616403877211401	""	"AT3G04620"	"258840_at"	""
1.9288816452026367	0.0075145444319556255	0.027381075243978138	""	"AT3G47090,AT3G47580"	"252450_s_at"	""
1.923788070678711	1.578710816149258E-6	9.468427918547513E-5	""	"AT1G21010"	"262801_at"	""
1.923086166381836	1.8599169580955085E-6	1.0832680831393344E-4	"DFL2"	"AT4G03400"	"255403_at"	"Auxin-responsive GH3 family protein [Source:TAIR;Acc:AT4G03400]"
1.9229450225830078	2.298787201059384E-6	1.281976152350792E-4	"SERK4,SERK5"	"AT2G13790,AT2G13800"	"264107_s_at"	"SERK4:Somatic embryogenesis receptor kinase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKG5], SERK5:Somatic embryogenesis receptor kinase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8LPS5]"
1.9222421646118164	3.4034022825145536E-7	3.13717746760546E-5	""	"AT1G66880"	"256366_at"	""
1.9215002059936523	1.8377862726543546E-8	4.593277693805337E-6	""	"AT5G59550"	"247708_at"	""
1.919687271118164	3.5351139018051534E-8	6.978565115713943E-6	""	"AT5G12010"	"250350_at"	""
1.9155235290527344	7.70918435498639E-4	0.005741862284029429	""	"AT3G60930,AT5G28430"	"246178_s_at"	""
1.9139976501464844	0.010181442748631198	0.034190948945267946	""	"AT4G35720"	"253155_at"	""
1.9116268157958984	2.5620987360082533E-4	0.002924909749444018	"EXLA1"	"AT3G45970"	"252563_at"	"Expansin-like A1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZT4]"
1.909677505493164	1.3521687574349913E-5	4.549446225053145E-4	"RPP4"	"AT4G16860"	"245448_at"	"Disease resistance protein (TIR-NBS-LRR class) family [Source:TAIR;Acc:AT4G16860]"
1.9049124717712402	5.744404653696139E-4	0.004797470408461242	""	"AT2G40130"	"263384_at"	""
1.8996000289916992	8.929117536378463E-5	0.0015574473908473573	""	"AT1G63750"	"260296_at"	""
1.895737648010254	2.2568400836101962E-4	0.002684977693071608	""	"AT5G22270"	"249941_at"	""
1.8900585174560547	8.614357904237142E-8	1.2725859719855493E-5	""	"AT2G01300"	"265732_at"	""
1.8859243392944336	0.0036564037678520683	0.016355203298471243	"MYB95"	"AT1G74430"	"260237_at"	"myb domain protein 95 [Source:TAIR;Acc:AT1G74430]"
1.8843441009521484	3.673345713873056E-8	7.0035318666125015E-6	""	"AT1G29670"	"259788_at"	""
1.8795032501220703	1.453277761512861E-5	4.7464519803905406E-4	"PEPR1"	"AT1G73080"	"262360_at"	"Leucine-rich repeat receptor-like protein kinase PEPR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSL9]"
1.873220443725586	5.635257337489601E-4	0.004740033387156129	"PLC5"	"AT5G58690"	"247775_at"	"Phosphoinositide phospholipase C 5 [Source:UniProtKB/Swiss-Prot;Acc:Q944C2]"
1.86865234375	5.7471441752257806E-8	9.289967037446484E-6	"ABCC3,NAP5"	"AT1G71330,AT3G13080"	"259937_s_at"	"ABCC3:ABC transporter C family member 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LK64], NAP5:Probable non-intrinsic ABC protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FVV9]"
1.8676834106445312	0.009683524749150397	0.032957625216291496	""	"AT2G34810"	"267425_at"	""
1.8658809661865234	1.2469087768368964E-5	4.331553084377468E-4	"PUB20"	"AT1G66160"	"256522_at"	"U-box domain-containing protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8D1]"
1.8633155822753906	0.00783563336752099	0.028276065970858476	""	"AT4G28150"	"253813_at"	""
1.8617868423461914	2.7678737191611415E-6	1.480646500079798E-4	"MLO12"	"AT2G39200"	"266992_at"	"MLO-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:O80961]"
1.8610048294067383	9.501879476186999E-6	3.57369335336065E-4	"CPK32"	"AT3G57530"	"251636_at"	"Calcium-dependent protein kinase 32 [Source:UniProtKB/Swiss-Prot;Acc:Q6NLQ6]"
1.8598756790161133	0.0031757152504512287	0.01486375998569357	"M10"	"AT2G41280"	"266392_at"	"late embryogenesis abundant protein (M10) / LEA protein M10 [Source:TAIR;Acc:AT2G41280]"
1.8577079772949219	4.304221457973853E-6	1.9837658690707177E-4	"SYP121"	"AT3G11820"	"258786_at"	"Syntaxin-121 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSD4]"
1.8574590682983398	7.309793202328736E-7	5.2417387355639666E-5	"CKX4"	"AT4G29740"	"253696_at"	"Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2]"
1.8550300598144531	3.2497706056882025E-5	8.208862857715E-4	""	"AT3G46110"	"252533_at"	""
1.8549222946166992	3.130833125579567E-4	0.003263574873276443	""	"AT2G38820"	"263265_at"	""
1.8548822402954102	0.0055439906122692634	0.022029439003487382	"ERF043"	"AT4G32800"	"253405_at"	"Ethylene-responsive transcription factor ERF043 [Source:UniProtKB/Swiss-Prot;Acc:Q9M080]"
1.8516054153442383	9.612970062515631E-5	0.0016111571886057718	""	"AT3G49130"	"252289_at"	""
1.8496856689453125	1.2059886973580632E-4	0.0018409940804991196	"CBP60A"	"AT5G62570"	"247426_at"	"Calmodulin-binding protein 60 A [Source:UniProtKB/Swiss-Prot;Acc:C0SVV6]"
1.8481416702270508	0.0036318470639378243	0.016264929222096176	""	"AT5G04760"	"250858_at"	""
1.8451862335205078	0.013496781067470497	0.04217295073148401	""	"AT1G19380"	"260656_at"	""
1.8412675857543945	0.009715101951283214	0.033035789516352845	""	"AT3G12510"	"256285_at"	""
1.8404817581176758	6.25920147899536E-9	2.083940408835067E-6	"IQD22"	"AT4G23060"	"254293_at"	"IQ-domain 22 [Source:TAIR;Acc:AT4G23060]"
1.8362503051757812	9.147881237865488E-9	2.757591713149533E-6	"ERF5"	"AT5G47230"	"248799_at"	"Ethylene-responsive transcription factor 5 [Source:UniProtKB/Swiss-Prot;Acc:O80341]"
1.8358526229858398	9.77662117609935E-10	5.739133909874953E-7	"WRKY25"	"AT2G30250"	"267246_at"	"Probable WRKY transcription factor 25 [Source:UniProtKB/Swiss-Prot;Acc:O22921]"
1.8346128463745117	2.968420082436293E-8	6.29184731934473E-6	""	"AT1G76600"	"259979_at"	""
1.8303108215332031	7.462588167824839E-8	1.1480548569632323E-5	"JAR1"	"AT2G46370"	"263786_at"	"Jasmonic acid-amido synthetase JAR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKE2]"
1.8247995376586914	1.1860577273544513E-7	1.603478165096712E-5	"Y-2"	"AT3G27210"	"257154_at"	"Uncharacterized protein At3g27210 [Source:UniProtKB/Swiss-Prot;Acc:Q9LK32]"
1.8134136199951172	7.203597059152201E-6	2.9163455462524165E-4	"GATL2"	"AT3G50760"	"252179_at"	"Probable galacturonosyltransferase-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7G2]"
1.8106060028076172	2.156981176378396E-5	6.273243689892161E-4	""	"AT4G17410"	"245420_at"	""
1.8102312088012695	2.1557604721878664E-4	0.0026177762032169156	""	"AT1G13930"	"262609_at"	""
1.8077421188354492	0.00623335996816467	0.02399440221050031	""	"AT5G01520"	"251084_at"	""
1.8074913024902344	0.015996557225093095	0.04800043072641265	"ABF3"	"AT4G34000"	"253263_at"	"ABSCISIC ACID-INSENSITIVE 5-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9M7Q3]"
1.8048696517944336	2.00471203826605E-4	0.002502683330699267	"SYP122"	"AT3G52400"	"252053_at"	"Syntaxin-122 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVC2]"
1.804764747619629	1.9358022111565294E-4	0.0024549141514649633	"ANAC091"	"AT5G24590"	"249746_at"	"TCV-interacting protein [Source:TAIR;Acc:AT5G24590]"
1.8034076690673828	0.0012263538638969428	0.007899927116111224	"CBL1"	"AT4G17615"	"245251_at"	"Calcineurin B-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O81445]"
1.7969322204589844	1.9292118871682037E-5	5.784264726755527E-4	""	"AT4G38550"	"252976_s_at"	""
1.795252799987793	1.666165884632121E-4	0.002244393864039174	"CPuORF12,CPuORF13"	"AT4G25670,AT4G25672,AT4G25690,AT4G25692"	"254050_s_at"	"CPuORF12:conserved peptide upstream open reading frame 12 [Source:TAIR;Acc:AT4G25672], CPuORF13:conserved peptide upstream open reading frame 13 [Source:TAIR;Acc:AT4G25692]"
1.7931022644042969	5.704763032222792E-5	0.0011849084751372383	"RPP13L4"	"AT3G50950"	"252126_at"	"Disease resistance RPP13-like protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q38834]"
1.7925233840942383	1.8172915773447255E-6	1.0612126496290261E-4	"PLT6"	"AT4G36670"	"246238_at"	"Probable polyol transporter 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8GXR2]"
1.792449951171875	4.0483098100660035E-4	0.003824889747274136	"PER4"	"AT1G14540"	"261474_at"	"Peroxidase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LE15]"
1.7919425964355469	7.51667570895335E-9	2.3953497862803198E-6	"GA2OX2"	"AT1G30040"	"260023_at"	"Gibberellin 2-beta-dioxygenase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9XFR9]"
1.7915763854980469	3.2575420292752353E-7	3.066075529411083E-5	""	"AT5G42050"	"249237_at"	""
1.7894954681396484	3.512451391288451E-7	3.172155999411801E-5	""	"AT3G25870"	"258078_at"	""
1.7870588302612305	2.333756076976948E-6	1.2954990770336727E-4	""	"AT2G26380"	"245033_at"	""
1.7865581512451172	3.741098445455206E-10	2.60789634446154E-7	"ERD3"	"AT4G19120"	"254563_at"	"Probable methyltransferase PMT21 [Source:UniProtKB/Swiss-Prot;Acc:Q94II3]"
1.7865371704101562	2.0425136742814842E-7	2.330349271669324E-5	"ATEXO70H7"	"AT5G59730"	"247693_at"	"exocyst subunit exo70 family protein H7 [Source:TAIR;Acc:AT5G59730]"
1.783656120300293	2.3800614088294242E-5	6.720510107184553E-4	""	"AT5G59490"	"247727_at"	""
1.7835464477539062	1.0731240771301535E-5	3.912093126573893E-4	"ERD14"	"AT1G76180"	"261749_at"	"Dehydrin ERD14 [Source:UniProtKB/Swiss-Prot;Acc:P42763]"
1.781412124633789	0.006626444682278084	0.02505782361884679	""	"AT2G17660"	"264617_at"	""
1.780592918395996	8.18143360678767E-6	3.2018112187125013E-4	""	"AT5G54170"	"248199_at"	""
1.7764110565185547	4.49655227940618E-9	1.6489648060486644E-6	""	"AT1G61370"	"264756_at"	""
1.7750358581542969	9.730825544920066E-7	6.539078774483729E-5	"DIR7"	"AT3G13650"	"256781_at"	"Dirigent protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9LID5]"
1.7729806900024414	0.00731891076131711	0.026874558411967207	"RD22"	"AT5G25610"	"246908_at"	"Dehydration-responsive protein RD22 [Source:UniProtKB/Swiss-Prot;Acc:Q08298]"
1.7624263763427734	1.3312328681828155E-4	0.0019541549562368753	""	"AT2G25735"	"266658_at"	""
1.7549972534179688	0.007767200577213379	0.028099731312990404	"VSP1,VSP2"	"AT5G24770,AT5G24780"	"245928_s_at"	"VSP1:Vegetative storage protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O49195], VSP2:Vegetative storage protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O82122]"
1.7548656463623047	2.9431545100304913E-7	2.8922003372356903E-5	"ERF1A"	"AT4G17500"	"245252_at"	"Ethylene-responsive transcription factor 1A [Source:UniProtKB/Swiss-Prot;Acc:O80337]"
1.7538995742797852	9.168942710061567E-4	0.006493066826455346	"RPS2"	"AT4G26090"	"253997_at"	"Disease resistance protein RPS2 [Source:UniProtKB/Swiss-Prot;Acc:Q42484]"
1.7520780563354492	3.5713610483445103E-6	1.735898611583673E-4	""	"AT5G13190"	"250289_at"	""
1.7513790130615234	6.852159811291564E-5	0.0013210987805573114	""	"AT2G32235,AT2G32240"	"265679_at"	""
1.750783920288086	5.640453488237476E-4	0.004741457191387574	""	"AT4G28230"	"253804_at"	""
1.7503461837768555	0.00942118709394188	0.03230224723402421	"ERF019"	"AT1G22810"	"264202_at"	"Ethylene-responsive transcription factor ERF019 [Source:UniProtKB/Swiss-Prot;Acc:O80542]"
1.7501630783081055	1.8737986736732222E-8	4.593277693805337E-6	"AtbZIP6"	"AT2G22850"	"266798_at"	"basic leucine-zipper 6 [Source:TAIR;Acc:AT2G22850]"
1.7488222122192383	4.1392750477494086E-5	9.750243768758824E-4	""	"AT2G05050,AT2G30020,AT3G27140,AT4G08260"	"266834_s_at"	""
1.7467947006225586	1.3663535096452185E-7	1.7720492871892957E-5	"AIB"	"AT2G46510"	"265452_at"	"Transcription factor ABA-INDUCIBLE bHLH-TYPE [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPY8]"
1.7443809509277344	1.1190403394839086E-6	7.343945987511821E-5	""	"AT1G02660"	"260915_at"	""
1.7424068450927734	1.0382130379257788E-5	3.815390154367438E-4	"HIR2"	"AT1G69840"	"260401_at"	"Hypersensitive-induced response protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAR7]"
1.7410106658935547	3.4185248493183353E-4	0.0034505445164590095	""	"AT2G41870"	"267538_at"	""
1.7379484176635742	2.6163005003331777E-4	0.0029610256347504917	""	"AT5G41900"	"249278_at"	""
1.728841781616211	2.390659246354656E-7	2.593378394462382E-5	"CPK15"	"AT4G21940"	"254390_at"	"Calcium-dependent protein kinase 15 [Source:UniProtKB/Swiss-Prot;Acc:O49717]"
1.723637580871582	9.226094291877534E-8	1.332574866115345E-5	""	"AT3G23170"	"257925_at"	""
1.7222280502319336	3.6257024228892344E-7	3.24813429507591E-5	""	"AT5G46710"	"248870_at"	""
1.7217350006103516	5.496806637120254E-7	4.3791880590800536E-5	""	"AT3G60520"	"251372_at"	""
1.7202072143554688	4.357637846241806E-5	0.0010083592057688379	""	"AT1G48330"	"262236_at"	""
1.7181520462036133	6.347346006548132E-7	4.7673483962312854E-5	""	"AT4G01870"	"255543_at"	""
1.709040641784668	3.65233500961155E-7	3.258905482376194E-5	"GPAT2"	"AT1G02390"	"259418_at"	"Probable glycerol-3-phosphate acyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ22]"
1.7066717147827148	1.3174976947503306E-5	4.50067704085691E-4	""	"AT1G07870"	"261436_at"	""
1.7054986953735352	2.114085003709472E-5	6.213293040546402E-4	"SOBIR1"	"AT2G31880"	"263478_at"	"Leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKB2]"
1.7014007568359375	3.470592615131774E-5	8.650112789468657E-4	"POX2"	"AT5G38710"	"249527_at"	"Proline dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q6NKX1]"
1.701150894165039	4.4578874043340596E-7	3.766745997290904E-5	"POT9"	"AT4G19960"	"254520_at"	"Potassium transporter 9 [Source:UniProtKB/Swiss-Prot;Acc:O49423]"
1.7005863189697266	2.8609949866385565E-9	1.2513767679793388E-6	""	"AT3G54200"	"251879_at"	""
1.700242042541504	4.192921577838085E-5	9.845421224929912E-4	""	"AT2G39650"	"267623_at"	""
1.6967697143554688	0.0014204621981625794	0.008706171102602947	""	"AT5G03230"	"250937_at"	""
1.6938447952270508	0.008133178327395133	0.02902828943187252	""	"AT1G73390"	"245724_at"	""
1.6914091110229492	0.0014611563089728216	0.008866706687773866	"PGSIP8"	"AT2G35710"	"265841_at"	"Putative glucuronosyltransferase PGSIP8 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZP6]"
1.6893548965454102	0.011549869526636952	0.03760661794346672	"FLOT3"	"AT5G64870"	"247208_at"	"Flotillin-like protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV90]"
1.6886835098266602	0.00888656005421055	0.03098350971073378	""	"AT4G23050"	"254269_at"	""
1.6874980926513672	8.594940511863941E-5	0.001531368514362212	""	"AT4G10390"	"254996_at"	""
1.6873712539672852	0.00663417630176234	0.02507430883826034	"ENODL18"	"AT1G08500"	"261745_at"	"early nodulin-like protein 18 [Source:TAIR;Acc:AT1G08500]"
1.686737060546875	7.669361517919131E-8	1.1717838861659045E-5	""	"AT3G26910"	"258282_at"	""
1.6855244636535645	1.5374221167454104E-7	1.9159371596782053E-5	"WAKL10"	"AT1G79680"	"261394_at"	"Wall-associated receptor kinase-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYA3]"
1.684173583984375	0.0012118235368852811	0.007837304474837778	"CYP71B26"	"AT3G26290"	"257628_at"	"Cytochrome P450 71B26 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTL0]"
1.6827411651611328	9.327565475890789E-6	3.520643029961012E-4	""	"AT1G25400"	"255733_at"	""
1.682145118713379	0.007896170966098195	0.028413322874520305	""	"AT5G54720"	"248123_at"	""
1.6818742752075195	3.720886807096908E-7	3.293723095472648E-5	""	"AT3G51890"	"246305_at"	""
1.6771602630615234	2.610687375123562E-5	7.145595494095864E-4	"GBF3"	"AT2G46270"	"266555_at"	"G-box-binding factor 3 [Source:UniProtKB/Swiss-Prot;Acc:P42776]"
1.6753807067871094	2.4324376411657428E-5	6.825205844211852E-4	"MUR4"	"AT1G30620"	"263221_at"	"UDP-arabinose 4-epimerase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA77]"
1.6752119064331055	3.279845453204772E-4	0.0033592062683488913	""	"AT4G22610"	"254326_at"	""
1.6724767684936523	1.8124172550263944E-9	9.402230629738088E-7	"UBQ11"	"AT4G05050"	"255257_at"	"Polyubiquitin 11 [Source:UniProtKB/Swiss-Prot;Acc:P0CH33]"
1.6694278717041016	0.0031451255783060475	0.014767062992059144	""	"AT4G02360"	"255527_at"	""
1.6693763732910156	0.0013093672610405953	0.008243876797073824	"PME6"	"AT1G23200"	"264891_at"	"Probable pectinesterase/pectinesterase inhibitor 6 [Source:UniProtKB/Swiss-Prot;Acc:O49298]"
1.6689949035644531	3.5836331902238763E-8	6.9997459001672705E-6	""	"AT1G61360"	"264757_at"	""
1.6658172607421875	4.275645257968643E-4	0.003968913155876301	"PER71"	"AT5G64120"	"247327_at"	"Peroxidase 71 [Source:UniProtKB/Swiss-Prot;Acc:Q43387]"
1.663874626159668	1.8014161897120644E-4	0.0023499526867781883	"PYL9"	"AT1G01360"	"261056_at"	"Abscisic acid receptor PYL9 [Source:UniProtKB/Swiss-Prot;Acc:Q84MC7]"
1.6634330749511719	4.274444947926598E-8	7.6895196333386E-6	"TPPE"	"AT2G22190"	"263452_at"	"Probable trehalose-phosphate phosphatase E [Source:UniProtKB/Swiss-Prot;Acc:Q67X99]"
1.662886619567871	2.9625353607029945E-6	1.531439466138157E-4	"RPK1"	"AT1G69270"	"260345_at"	"Probable LRR receptor-like serine/threonine-protein kinase RPK1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZRF9]"
1.662734031677246	2.230882365625975E-5	6.429495210596722E-4	"FER3"	"AT3G56090"	"251735_at"	"Ferritin-3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LYN2]"
1.6626358032226562	0.009185477197128533	0.031693803532304124	"CXE6"	"AT1G68620"	"262229_at"	"Probable carboxylesterase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SX25]"
1.6539678573608398	2.4409024549733503E-4	0.0028358964095359647	""	"AT4G27654"	"253832_at"	""
1.6537256240844727	0.0025482050602316873	0.012891569542837392	"NAC029"	"AT1G69490"	"256300_at"	"NAC transcription factor 29 [Source:UniProtKB/Swiss-Prot;Acc:O49255]"
1.652022361755371	7.861547558239268E-4	0.0058230531101144825	"MYB7"	"AT2G16720"	"265359_at"	"myb domain protein 7 [Source:TAIR;Acc:AT2G16720]"
