,,,,Gene Symbol,,,MAP65-8,MAP65-8,ADR1,ADR1,,,,,DTA4,DTA4,,,,,RDR3,RDR3,,,,,,,,,CID9,CID9,RPPL1,RPPL1,ASPG2,ASPG2,,,,,SDR5,SDR5,EDS1B,EDS1B,EDS1,EDS1,PAD4,PAD4,,,EDL3,EDL3,,,,,ADR1-L1,ADR1-L1,,,,,,,ADR1-L2,ADR1-L2,,,,,,,SAG101,SAG101,,,,,,,ADR1-L3,ADR1-L3,,,,,,,,,,
ozone study 7 (Col-0) > Chemical,ozone study 7 (Col-0) / untreated rosette samples (Col-0),AT-00729,3,3,-0.142538548,0.373008043,0.019170046,0.693735898,1.111625671,0.001023395,0.728517652,0.011591922,-0.059849769,0.520530164,-0.566866457,0.001835079,0,1,1.152553678,0.001858995,0.017774582,0.774751961,-0.550424337,0.004929929,-0.214076161,0.207242295,-0.054032683,0.72941798,-0.359766901,0.047675859,-1.231201887,0.002858811,2.010687113,0.000307924,-0.88698566,0.002029705,2.107777119,0.000580731,0.275332451,0.006989977,0.041493367,0.777680099,0.008997679,0.978790998,1.233058929,0.001832017,1.835642815,0.003091551,-0.368676901,0.108263925,0.977821052,0.000500878,-0.050235573,0.736643136,0,1,1.822558403,5.48388E-05,0.481663823,0.009540039,0,1,1.497474194,0.000255104,1.295656919,0.000824046,-0.699471474,0.011201588,-0.252608061,0.018495299,-0.676652431,0.004062563,2.643615007,7.16543E-05,0,1,0.308349967,0.073645994,0.268341064,0.056479126,0,1,0.096158594,0.394873172,0,1,3.771002769,0.000124834,1.475980282,2.73979E-05,1.725368023,0.001278917
ozone study 7 (tga2-1 tga5-1 tga6-1) > Chemical,ozone study 7 (tga2-1 tga5-1 tga6-1) / untreated rosette samples (tga2-1 tga5-1 tga6-1),AT-00729,3,3,-0.481265306,0.034353022,-0.128828764,0.048344199,1.030992508,0.000505821,2.163582325,0.001446032,-0.041281998,0.698687553,-0.965672791,0.000863139,0,1,-0.113640197,0.49883917,0.060384035,0.588366449,-0.293061733,0.042878944,-0.076809645,0.54385978,-0.174773261,0.284936935,-0.356947094,0.020194396,-1.418872476,0.000489766,2.985924721,7.35286E-06,-0.722593427,0.000958681,1.184217215,0.001103128,0.140941143,0.168469697,0,1,0.138705969,0.398215085,2.016818047,9.52454E-05,3.707755804,1.69393E-05,-0.322710693,0.243496805,1.665603399,0.000375171,0.050273065,0.736277521,0,1,2.38155508,7.35286E-06,0.176998273,0.205863848,-0.028052112,0.845894396,1.292349577,6.85106E-05,1.377226114,0.000372134,0.265695572,0.30189535,-0.11939621,0.250680238,-0.546165943,0.008702263,3.84857583,7.35286E-06,0.054593083,0.716855824,0.538193762,0.040807854,0.021699905,0.67267406,0,1,0.137808785,0.305686206,0,1,5.012346745,7.35286E-06,2.069714069,7.35286E-06,1.727721214,1.14492E-05
ozone study 8 (C24) > Chemical,ozone study 8 (C24) / untreated rosette samples (C24),AT-00730,3,3,-1.065225244,0.012074569,-0.193989992,0.016342411,0.602858305,0.002452269,0.958538175,0.004654569,-0.177067101,0.191734046,-0.400136143,0.058493547,0,1,0.808788896,0.003993661,-0.060588002,0.332457304,-0.084113598,0.592118502,0.211341769,0.054972015,-0.083989143,0.605130255,-0.28344807,0.063365258,-0.450680137,0.031130653,1.243045568,0.000192078,-0.576006532,0.006353318,1.081622124,0.000192711,-0.024692535,0.792259932,0.097559139,0.456864476,0.348582506,0.00102977,1.596815109,0.000192514,1.764643192,0.000176052,0.119979382,0.694295049,0.513846278,0.026723702,-0.050234754,0.698438168,0,1,1.395097733,9.59203E-05,-0.004563695,0.972809434,0.107213996,0.466626197,0.610063553,0.010270829,1.06398201,0.000166242,-0.31758213,0.06795381,-0.187752962,0.082528897,-0.703957558,0.001605662,1.941370487,0.000329992,0,1,0.032566477,0.823073924,0.169546127,0.041541338,0,1,0.078529172,0.574535966,0,1,3.272240877,0.000600011,1.011874199,0.001151918,1.113530636,0.001191837
ozone study 8 (CT101) > Chemical,ozone study 8 (CT101) / untreated rosette samples (CT101),AT-00730,3,3,-0.567193508,0.03858256,-0.103922844,0.410748392,0.549364269,0.010728693,1.407734156,0.001386803,-0.258754343,0.025673537,-0.518207729,0.022484083,0,1,3.379467726,3.69098E-05,0.019327402,0.752494395,-0.519575596,0.031777252,-0.207442224,0.098242894,0.054208577,0.737206578,-0.165356413,0.099446468,-0.940946221,0.001282913,2.315215826,9.78229E-05,-0.87161696,0.000713183,2.22317791,0.000115316,-0.066994429,0.446667433,0.25232783,0.148489788,0.688066602,0.027996544,1.97261095,0.000262367,3.254779816,3.81522E-05,-0.025012493,0.933869362,0.24231565,0.237058729,0,1,0,1,2.431146145,4.63614E-05,0.106306806,0.284847528,0.115767419,0.391772121,1.155987024,0.000220588,1.143777847,0.000955726,-0.896229982,0.002038619,-0.498478889,0.00638756,-0.937473297,0.000799265,3.898916006,6.13315E-05,0,1,0.14702256,0.298871398,0.309749603,0.000909159,0,1,0.00882981,0.945774734,0.041486483,0.762751341,5.258388996,2.10512E-05,1.57537508,0.000154517,2.010522366,9.99006E-06
ozone study 8 (Te-0) > Chemical,ozone study 8 (Te-0) / untreated rosette samples (Te-0),AT-00730,3,3,-0.493148327,0.061008733,-0.313777924,0.004138204,0.541084051,0.001511481,0.728728533,0.011572312,-0.167214423,0.176869184,-0.679829717,0.00736047,0,1,3.521432161,7.35286E-06,0.019392967,0.806463122,-0.647948027,0.000783081,0.478252709,0.042743646,-0.146238267,0.349910855,-0.256329387,0.071935579,-0.81832695,0.001855404,2.260256767,3.12788E-05,-0.828209341,0.000712679,1.838543892,5.11461E-05,-0.074928045,0.377724409,0.373574764,0.031715836,0.856645703,0.001261035,2.280714512,3.98656E-05,3.527923346,8.1541E-06,0.057248592,0.842970908,0.436523795,0.040837806,-0.045873865,0.752426088,0,1,2.395297527,7.35286E-06,-0.091624931,0.320586145,0,1,1.176721096,0.000339927,1.276610613,0.000161541,-0.800143957,0.016578896,-0.382492781,0.013760369,-1.142995119,0.000226699,3.022113323,3.61208E-05,0.063081309,0.665561616,0.268875599,0.142590702,0.075834274,0.537399709,0,1,0.084538452,0.552924812,0,1,5.13337183,1.24778E-05,2.002115965,3.69474E-05,1.286386251,0.000234842
ozone study 9 (wrky25-1 wrky33-1) > Chemical,ozone study 9 (wrky25-1 wrky33-1) / untreated rosette samples (wrky25-1 wrky33-1),AT-00756,3,3,0.298952937,0.268606335,-0.254445791,0.01566078,2.278962374,7.35286E-06,0.306825429,0.074919499,-0.184980586,0.125940457,-0.688152552,0.004637362,0,1,0.488620043,0.014156438,0.189135075,0.053298865,-0.470628023,0.002437189,-0.186536252,0.165071011,0.235185027,0.197072342,-0.249802828,0.046911992,-1.101324201,0.000781539,1.642878175,0.000217484,-0.998002648,0.000827005,2.92476511,6.17879E-05,0.133846283,0.071484104,0,1,1.279789925,0.002725436,2.211333752,1.53694E-05,2.798583746,9.67379E-05,-0.096532822,0.61215502,1.2296983,0.001585216,0.050251536,0.699186265,0,1,2.673599243,7.35286E-06,0.336688429,0.043729592,-0.06063199,0.648028851,1.419909239,6.42902E-05,2.313922167,7.35286E-06,-0.729287386,0.014425837,-0.318980932,0.020628469,-0.478884697,0.013077736,3.225902319,1.67073E-05,0,1,0.208762333,0.222125426,0.262390137,0.077368438,0,1,0.120550215,0.49373737,0.037061203,0.799752176,2.814937353,9.16353E-05,1.524466276,0.000113355,2.389616489,7.07579E-05
ozone study 9 (wrky75-25) > Chemical,ozone study 9 (wrky75-25) / untreated rosette samples (wrky75-25),AT-00756,3,3,-0.419580221,0.193153307,-0.051698446,0.392088562,1.335044861,0.001877446,0.947085738,0.007952523,-0.019334435,0.882487297,-0.850885868,0.000432756,0,1,1.311786532,0.002151748,-0.018998742,0.863854051,-0.497531414,0.003401001,0.052342534,0.537157357,-0.045889616,0.789697468,-0.085368544,0.630849004,-1.191066623,0.00086645,2.184804678,3.79664E-05,-0.936132789,0.000170462,2.284339905,0.000575835,0.215464592,0.05856603,0,1,0.670651436,0.051868841,1.403916836,0.000578701,2.120817661,0.001926446,0.036300421,0.83949858,0.812806785,0.005312919,-0.142079398,0.35281083,0,1,1.930671215,9.83271E-05,0.603597283,0.0095797,0,1,1.253043175,0.002074425,1.247546434,0.002359022,-0.854069948,0.020772936,-0.488538384,0.001646389,-0.652377129,0.002707142,2.750576735,7.88851E-05,0.050250862,0.736710012,0.241081998,0.17509599,0.568466187,0.008516486,0,1,-0.078609571,0.476659268,0,1,4.196303844,5.07472E-05,1.245032549,0.000117548,2.058148146,0.00037108
P. syringae pv. maculicola study 2 (Col-0) > Biotic,P. syringae pv. maculicola study 2 (Col-0) / mock inoculated Col-0 rosette leaf samples,AT-00744,3,3,0.162945986,0.427472651,-0.916758657,0.001792778,2.58590436,0.001379921,4.711664677,1.791E-05,-0.164313421,0.08997912,-0.589692593,0.001023183,0,1,0.911919475,0.057036217,-0.106376506,0.266254902,-1.050388455,0.001234294,-0.027927604,0.752516747,2.982001305,0.000485216,0.038188219,0.729183614,-1.202077746,0.003966919,1.331483364,0.045114987,-1.12111783,0.002496048,3.741160393,4.43581E-05,0.124699116,0.351712674,0,1,1.481150866,0.018230423,2.483480453,0.000313219,2.776161194,9.45024E-05,0.674782395,0.068712585,2.380302429,3.34278E-05,0,1,0,1,2.246696472,0.016221881,-0.055187333,0.546884179,-0.009574072,0.929385006,1.424022436,0.00183908,2.318850756,0.009503422,-0.362648487,0.389175117,-0.583438277,0.001997617,-1.970993757,0.009710382,3.292232037,0.000643441,0,1,-0.018999165,0.857019484,0.489766836,0.090664409,0,1,1.127679467,0.000581246,0.056278586,0.571344852,3.454901695,4.65533E-05,0.831639051,0.002795349,2.119243383,0.000703076
P. syringae pv. maculicola study 2 (sid2-1) > Biotic,P. syringae pv. maculicola study 2 (sid2-1) / mock inoculated sid2-1 rosette leaf samples,AT-00744,3,3,0.569534779,0.006437437,-0.319547892,0.184892327,0.718536854,0.019384591,1.744205475,0.004542393,0.082033694,0.394788146,-0.367903411,0.00945101,0,1,0.290394455,0.103090748,-0.113582179,0.013417743,-0.240895629,0.074577697,-0.01919782,0.814974189,0.974875987,0.054400772,0.018126011,0.752331197,-0.512089014,0.060332391,0.491679549,0.182410687,-0.544783354,0.101889819,1.807494164,0.000266811,0.264436722,0.171095729,0,1,1.694276214,0.000642786,1.992106199,5.63407E-05,1.838326931,3.59428E-05,0.007817745,0.966193795,1.244807124,0.001389102,0.056900728,0.482261062,0,1,1.079266548,0.086926706,-0.065768875,0.338685185,-0.014333301,0.884100914,0.777522564,0.032558016,0.957488775,0.061170675,-0.263062477,0.463420093,-0.270219892,0.037901774,-0.411392212,0.46305263,1.628155231,0.000354842,-0.023680067,0.8057881,0,1,-0.345096827,0.164757147,0,1,0.412816226,0.01323677,0.014294461,0.881388664,1.080174446,0.039660778,0.279963732,0.059215344,0.844552994,0.002167739
P. syringae pv. maculicola study 3 (ald1-T2) > Biotic,P. syringae pv. maculicola study 3 (ald1-T2) / mock inoculated ald1-T2 rosette leaf samples,AT-00744,3,3,0.965197325,0.265879333,-0.003623962,0.981557131,-0.095258951,0.787823379,-0.000129506,0.999790609,0.332036018,0.549205542,-0.286023825,0.586877346,0,1,0,1,0.067396589,0.881317377,0.052917242,0.852957249,0,1,0.826828718,0.131395251,-0.448460281,0.358297586,-0.041029215,0.87599504,0.349507689,0.183063254,0.057335854,0.828461766,-0.209421784,0.615705132,0.57813549,0.167972401,0,1,0.685837388,0.107102826,0.781953335,0.063587613,1.148902655,0.002694538,1.635934591,0.014831344,0.463180035,0.389755398,0,1,0,1,0.837845087,0.003781026,0,1,0,1,0.0306108,0.887099385,0.712589025,0.042569675,0.611938477,0.169344619,0.20347935,0.49202925,0.063270569,0.764668643,0.625452757,0.125535026,0,1,0,1,0.154793501,0.549952865,0,1,0,1,0,1,0.148244828,0.750527978,0.020420074,0.93835479,0.335499763,0.265536189
P. syringae pv. maculicola study 3 (Col-0) > Biotic,P. syringae pv. maculicola study 3 (Col-0) / mock inoculated Col-0 rosette leaf samples,AT-00744,2,3,-0.575309992,0.557593346,-0.922683835,0.04099416,2.184276819,0.008419042,2.585484028,0.008124769,0,1,-0.318941563,0.50854069,0,1,0.29777056,0.587712467,0,1,-1.052767038,0.063899495,0,1,1.33959794,0.122144237,-0.071107686,0.868429363,-0.701852322,0.172376275,2.826741934,0.005559131,-0.442997992,0.183490872,2.94398737,0.001594117,0.55013299,0.310259908,0,1,3.231051445,0.011071403,3.995669365,0.00132827,4.439351559,0.002847468,0.190856636,0.820148528,1.347485185,0.085458696,0,1,0,1,2.843504429,0.004048817,0,1,0,1,1.170429468,0.031630147,2.716985703,0.002670343,-0.066983223,0.826358736,-0.054699138,0.899660945,-1.003761768,0.055367902,3.639961004,0.004995767,0,1,0,1,1.430257082,0.007636689,0,1,0,1,0,1,3.48824501,0.005923402,1.306765795,0.03395243,3.266267538,0.0008855
P. syringae pv. tomato study 19 (DC3000; 1hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000; 1hpi) / mock inoculated rosette leaf samples (1hpi),AT-00742,2,2,-0.174831867,0.875669301,0.237413406,0.563633144,-0.001198173,0.997686207,-0.174836099,0.553407669,0,1,-0.076062262,0.736870587,0,1,0.44633913,0.519454718,0.03384766,0.78277427,0.112158477,0.705786109,-0.065079063,0.638435364,-0.637523651,0.176744595,-0.55453074,0.213833287,-0.327415228,0.496902645,0.185067177,0.30809775,0.04334414,0.897842109,-0.000843495,0.995756328,-0.16705966,0.585985661,0,1,0.374838829,0.420251012,-0.189628124,0.540603459,-0.010324478,0.966400921,-0.184185028,0.656304061,-0.69743824,0.264048994,0.211916491,0.532654524,0,1,0.591208935,0.01435052,0.136152327,0.583336651,0.056178074,0.826939702,-0.053170204,0.906323314,0.095263958,0.771223664,-0.374355793,0.705981851,-0.087011501,0.674406886,0.089882851,0.690943062,0.464735985,0.308840156,0,1,-0.353577137,0.533231914,0.007153034,0.988534272,0.042210706,0.87212497,0.132042795,0.655263126,0,1,0.032549083,0.888853788,-0.034970522,0.940072894,-0.13077116,0.675022006
P. syringae pv. tomato study 19 (DC3000; 6hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000; 6hpi) / mock inoculated rosette leaf samples (6hpi),AT-00742,2,2,-1.448412895,0.119199768,0.408771396,0.041798994,0.803168058,0.184282124,0.798279166,0.353671879,0,1,-0.066709757,0.719119906,0,1,-0.236419261,0.464504063,0.007295109,0.953612208,0.351353884,0.099113308,0.022111,0.908849955,0.59165144,0.063310124,0.012175709,0.949433684,0.183861256,0.384101421,0.707839489,0.261685103,-0.241309047,0.097413279,1.761372089,0.096773624,0.159087658,0.645609558,0,1,-0.108340025,0.874459624,1.27807188,0.246095926,1.659478188,0.220488191,0.410496235,0.169649571,0.180070639,0.402299196,-0.231975868,0.300564289,0,1,0.465957165,0.362533391,0.040930212,0.788008809,-0.004521243,0.97720629,0.452147961,0.013259685,0.98316288,0.114889741,0.089525223,0.83226949,0.270455778,0.275198996,-0.481146812,0.232997656,0.685654879,0.355379015,0,1,0.167782947,0.331500411,-0.375528812,0.503044605,-0.001865401,0.989987314,0.395464182,0.352320164,0.042276803,0.829894602,0.364793181,0.26672262,-0.218913078,0.269881696,0.720964432,0.233025938
P. syringae pv. tomato study 19 (DC3000; 12hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000; 12hpi) / mock inoculated rosette leaf samples (12hpi),AT-00742,2,2,-0.671168327,0.183142886,-0.298039794,0.344775796,0.523338795,0.387126625,0.572326541,0.369303644,-0.028442206,0.920111418,-0.898941875,0.082495615,0,1,-0.18547073,0.396062374,-0.049061269,0.863690257,-0.474956334,0.162960827,0.058964282,0.833771944,1.392389059,0.151601434,-0.051753044,0.880343199,-0.524685383,0.257071674,0.123427629,0.849353075,-0.660492897,0.404841423,0.128229141,0.879384041,-0.476094723,0.070534855,0,1,1.124060631,0.07363911,0.707762718,0.277246296,1.910545349,0.225333527,0.049092293,0.961020589,1.195326567,0.083055221,-0.049061269,0.864665985,0,1,0.722685814,0.187315807,0.251440763,0.382818699,0,1,1.249791145,0.046777152,1.332445145,0.063078068,-0.081544399,0.769072831,-0.384912252,0.271783531,-0.548585415,0.107460387,0.455487251,0.533120275,0,1,0.064844579,0.815250158,0.162788868,0.648317873,0,1,0.537070096,0.144604519,0,1,1.284475684,0.113251179,-0.569419146,0.207709193,1.1128335,0.104315296
P. syringae pv. tomato study 19 (DC3000 avrRps4; 1hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 1hpi) / P. syringae pv. tomato study 19 (DC3000; 1hpi),AT-00742,2,2,-0.233419895,0.855890989,0.125983,0.714597166,0.404141784,0.149551541,-0.02141406,0.932266474,0,1,0.116415262,0.494654834,0,1,-0.439589381,0.510253727,-0.044820979,0.648055375,-0.843382359,0.051791016,-0.035620529,0.883768976,0.27278924,0.630273581,0.379760504,0.356673568,0.187690973,0.66516006,0.175476074,0.167253882,-0.096184254,0.810147762,-0.090288848,0.732141972,-0.060396433,0.914257944,0,1,0.207192898,0.153464481,0.506314754,0.228971332,0.779539108,0.01234934,0.593845606,0.322583675,0.208795547,0.616698623,-0.211916491,0.525720477,0,1,0.214281082,0.048984453,0.255269587,0.553762496,-0.056178074,0.821820259,0.054406643,0.892511606,0.559166908,0.129472211,0.14871645,0.877903283,-0.008550942,0.96123004,-0.065299511,0.77060467,-0.383678436,0.366624981,0,1,-0.389378309,0.452296346,0.518149376,0.144453228,-0.020649409,0.926508367,-0.062544927,0.81379956,0,1,0.016185641,0.92490083,0.000981569,0.997997701,0.768589735,0.141523793
P. syringae pv. tomato study 19 (DC3000 avrRps4; 1hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 1hpi) / mock inoculated rosette leaf samples (1hpi),AT-00742,2,2,-0.408251762,0.602446437,0.363396406,0.496269673,0.402943611,0.401212573,-0.196250156,0.56135726,0,1,0.040353,0.873104811,0,1,0.006749749,0.987620473,-0.010973319,0.928663433,-0.731223881,0.133727714,-0.100699589,0.652768791,-0.364734411,0.575742066,-0.174770236,0.691086888,-0.139724255,0.560532093,0.360543251,0.108847909,-0.052840114,0.844828129,-0.091132343,0.740336895,-0.227456093,0.674601316,0,1,0.582031727,0.264170617,0.31668663,0.326448977,0.76921463,0.074813977,0.409660578,0.333634406,-0.488642693,0.242327332,0,1,0,1,0.805490017,0.004819367,0.391421914,0.408102691,0,1,0.001236439,0.995735168,0.654430866,0.208011433,-0.225639343,0.278050095,-0.095562443,0.47020483,0.02458334,0.663643777,0.081057549,0.843454719,0,1,-0.742955446,0.321664631,0.52530241,0.374141991,0.021561297,0.938319564,0.069497868,0.810755372,0,1,0.048734725,0.790740848,-0.033988953,0.954878211,0.637818575,0.12895903
P. syringae pv. tomato study 19 (DC3000 avrRps4; 6hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 6hpi) / P. syringae pv. tomato study 19 (DC3000; 6hpi),AT-00742,2,2,-0.623884201,0.416439921,-0.498893499,0.04092551,0.69268012,0.257597625,1.07736814,0.388810098,0,1,-0.130880356,0.54823184,0,1,0.243812025,0.403493315,-0.036553685,0.831083834,-0.029636025,0.831496298,-0.022111,0.911374509,-0.002215385,0.996256113,-0.120390624,0.470219225,-0.525540829,0.081841998,0.820898533,0.313800007,0.231355071,0.13747257,1.924017429,0.12655063,0.313847303,0.46253249,0,1,1.074837685,0.260438979,1.664728642,0.179239422,1.996520042,0.213904068,0.71906805,0.282351345,0.469661951,0.31541276,-0.055835769,0.787483394,0,1,0.734940052,0.202588871,0.536530197,0.056700535,-0.035400491,0.859636664,-0.326827049,0.041579463,0.477879524,0.307233214,-0.176284313,0.67696023,-0.253489971,0.162254527,-0.495774746,0.326429099,0.711862087,0.377768606,0,1,0.318895966,0.249565303,0.669586182,0.297273248,-0.014369369,0.941591561,-0.099649191,0.81227237,-0.042276803,0.834391654,1.630487561,0.166280568,0.32298708,0.133746311,0.860838413,0.199905485
P. syringae pv. tomato study 19 (DC3000 avrRps4; 6hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 6hpi) / mock inoculated rosette leaf samples (6hpi),AT-00742,2,2,-2.072297096,0.093265668,-0.090122104,0.50159812,1.495848179,0.016400632,1.875647306,0.129046708,0,1,-0.197590113,0.321419865,0,1,0.007392764,0.984439254,-0.029258575,0.888932765,0.321717858,0.135413408,0,1,0.589436054,0.293946415,-0.108214915,0.536753654,-0.341679573,0.101159267,1.528738022,0.074254103,-0.009953976,0.9223454,3.685389519,0.02261612,0.472934961,0.263337523,0,1,0.96649766,0.103838325,2.942800522,0.032364909,3.65599823,0.031251673,1.129564285,0.150421709,0.64973259,0.227469921,-0.287811637,0.285948545,0,1,1.200897217,0.023250382,0.577460408,0.047470286,-0.039921734,0.846814632,0.125320911,0.170902908,1.461042404,0.049555831,-0.08675909,0.795068681,0.016965806,0.933271945,-0.976921558,0.071031228,1.397516966,0.051573448,0,1,0.486678898,0.148640528,0.294057369,0.400689334,-0.01623477,0.935829937,0.295814991,0.364867568,0,1,1.995280743,0.116613656,0.104074001,0.353101701,1.581802845,0.037445795
P. syringae pv. tomato study 19 (DC3000 avrRps4; 12hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 12hpi) / P. syringae pv. tomato study 19 (DC3000; 12hpi),AT-00742,2,2,0.512689114,0.412031651,-0.291921377,0.185243994,0.938507557,0.147623777,1.729844213,0.062120147,0.104830861,0.639416158,0.229358554,0.412785828,0,1,-0.029337883,0.914985418,0.015715959,0.94054991,0.056435764,0.80147624,0.051823005,0.827817559,-0.059494019,0.950385749,-0.18064481,0.606401145,-0.448270798,0.429604143,0.868380308,0.246215001,-0.460007906,0.167893067,1.704651833,0.092580706,0.442806244,0.382766008,0,1,0.621245861,0.169647977,1.026922226,0.05054624,1.043686867,0.248223454,0.305178165,0.639651716,-0.188565969,0.788141668,0,1,0,1,0.409949303,0.306243747,-0.360029936,0.238037571,0,1,-0.517270088,0.213062733,-0.03077507,0.915611804,-0.174665928,0.584414065,-0.200814009,0.404465497,-0.131369114,0.550945401,1.212181568,0.133495703,0,1,-0.05196885,0.823079288,-0.047141075,0.903252006,0,1,1.137906551,0.025057169,0,1,0.853749275,0.217157871,0.621502161,0.180828348,0.068421364,0.859224379
P. syringae pv. tomato study 19 (DC3000 avrRps4; 12hpi) > Biotic,P. syringae pv. tomato study 19 (DC3000 avrRps4; 12hpi) / mock inoculated rosette leaf samples (12hpi),AT-00742,2,2,-0.158479214,0.7811867,-0.589961171,0.132167682,1.461846352,0.053092998,2.302170753,0.03904026,0.076388657,0.703293622,-0.669583321,0.072001107,0,1,-0.214808613,0.484734625,-0.033345312,0.862556696,-0.41852057,0.216372296,0.110787287,0.677230656,1.332895041,0.163371593,-0.232397854,0.276817948,-0.972956181,0.152197585,0.991807938,0.145963043,-1.120500803,0.201751903,1.832880974,0.088921145,-0.033288479,0.940763474,0,1,1.745306492,0.013936357,1.734684944,0.053371318,2.954232216,0.081278525,0.354270458,0.752578378,1.006760597,0.191453293,-0.049061269,0.845199704,0,1,1.132635117,0.044149075,-0.108589172,0.32524386,0,1,0.732521057,0.011743885,1.301670074,0.0432068,-0.256210327,0.414507508,-0.585726261,0.119708277,-0.679954529,0.080697872,1.667668819,0.04367936,0,1,0.012875728,0.954287589,0.115647793,0.67291528,0,1,1.674976707,0.013664318,0,1,2.13822484,0.003216671,0.052083015,0.569992542,1.181254864,0.029423103
paclobutrazol + GA3 (Col-0) > Hormone,paclobutrazol + GA3 (Col-0) / paclobutrazol study 5 (Col-0),AT-00705,2,2,0.32348299,0.161730945,-0.159048557,0.107265845,-0.248254061,0.132345498,0.113921158,0.636609018,-0.243959665,0.422313422,0.110092998,0.651818573,0,1,0,1,-0.009879589,0.924594283,0.021730423,0.896884978,0.212458849,0.397710532,0.26936233,0.566904128,0.167369783,0.452605218,-0.811571598,0.032303605,0.159211636,0.254616976,0.096962929,0.537631452,-0.061722279,0.733898163,0.502848625,0.049778704,0,1,0.041153789,0.86548245,0.257724285,0.147669628,-0.534618855,0.037909843,-0.186979771,0.546256304,-0.14145261,0.478248179,0.419586927,0.213785052,0,1,0.260643005,0.086839691,-0.153649449,0.468798101,0,1,0.349433422,0.083946623,0.322421551,0.026342185,-0.452523232,0.191368833,-0.2391572,0.30269751,-0.235248566,0.089263521,0.249186039,0.212305278,0,1,0.734163761,0.126165807,0.077666461,0.628169715,0,1,-0.156070411,0.616456449,0,1,0,1,-0.423237324,0.045670748,0.275460243,0.10003604
paclobutrazol + propiconazole (Col-0) > Chemical,paclobutrazol + propiconazole (Col-0) / paclobutrazol study 5 (Col-0),AT-00705,2,2,-0.863976479,0.013045202,0.004209995,0.953160465,0.114872694,0.25807336,0.144328147,0.552010238,0.036451578,0.933919847,-0.515430331,0.096425749,0,1,0.055757217,0.84056747,-0.214987397,0.215526477,0.014390469,0.924235344,2.556218624,0.004349083,2.376634121,0.019119129,0.194493651,0.310170412,0.110649109,0.344767302,0.39107275,0.05419904,-0.366617203,0.060228534,1.880977154,0.005887379,-0.406150341,0.074096367,0.069048226,0.806062162,1.193259716,0.031575415,0.126452446,0.26590243,0.239983559,0.118039824,3.384487152,0.005897939,0.064569354,0.693491638,0.667865217,0.101389796,0,1,-0.107089043,0.321885347,-0.12676914,0.509204805,0.144662619,0.570569038,-0.207078934,0.174281776,-0.046017647,0.465197206,0.708420277,0.08204177,0.373215914,0.149969101,-0.10014534,0.272763222,0.078906298,0.665344715,0,1,0.341820717,0.285367906,0.780805051,0.028529892,0,1,-0.156070411,0.60076946,0,1,0,1,-0.364795685,0.030589137,0.47961998,0.036104903
paclobutrazol + propiconazole + GA3 (Col-0) > Hormone,paclobutrazol + propiconazole + GA3 (Col-0) / paclobutrazol + propiconazole (Col-0),AT-00705,2,2,0.344069481,0.070817895,-0.089159966,0.383335114,-0.482955217,0.023400739,0.013257936,0.927273273,0.062611103,0.89832443,0.176325321,0.44563967,0,1,-0.055757217,0.823617637,0.209192634,0.237826392,0.154485226,0.227753788,0.031126022,0.736618102,-0.242553711,0.158574089,0.151079297,0.451539665,-0.424690962,0.104991592,0.110741138,0.262318105,0.071269989,0.497325748,-0.093796253,0.615260541,0.092819214,0.451432288,0.098847434,0.706207573,0.071457505,0.626116395,0.259562492,0.049633659,-0.441869736,0.040672056,-0.523216248,0.067684501,0.190601349,0.541701674,0.178850532,0.530462801,0,1,0.225028038,0.091247775,0.081575215,0.643881738,-0.144662619,0.520723641,0.297607899,0.03641516,0.119587421,0.151784763,-0.572800159,0.030367738,-0.02040267,0.845855772,-0.13256073,0.029843591,0.379091978,0.120465651,0,1,1.222024441,0.03457585,0.212283134,0.300838619,0,1,0,1,0,1,0.055940822,0.816601634,0.275329828,0.046840806,0.181562185,0.210346967
